aphia_id,code,common_name_en,common_name_fr,created_at,created_by,created_by_id,id,invertebrate,is_invalid,is_new,last_modified_by,last_modified_by_id,scientific_name,shrimp,updated_at,uuid
138088,4712,Ischnochiton unidentified,Ischnochiton non-spécifié,2020-08-13 14:04:48 UTC,,,4712,No,No,No,,,Ischnochiton sp.,No,2023-03-07 15:16:53 UTC,a16188cf-f659-44ce-a737-182675a0a493
386411,4713,RED NORTHERN CHITON; TONICELLA RUBRA,Boreochiton ruber,2020-08-13 14:04:48 UTC,,,4713,No,No,No,,,Boreochiton ruber,No,2023-05-24 15:09:37 UTC,4ba27b88-b34c-4c68-8266-e58e13161ecb
140201,4714,ARCTIC CANCELLATE CHITON; LEPIDOPLEURUS,,2023-01-30 19:35:45 UTC,,,12251,No,No,Yes,,,Leptochiton cancellatus,No,2023-03-07 15:24:42 UTC,9f90ff53-697c-4afe-b03b-d351e9bdd02e
137773,4720,Chaetoderma,,2023-01-30 19:35:47 UTC,,,12252,No,No,Yes,,,Chaetoderma,No,2023-03-07 15:24:42 UTC,808d0b84-8145-47d1-9410-ba3ee0861060
2081,5000,ARROW WORMS,chétognathes / vers sagittaires / vers-flèches,2023-01-30 19:35:48 UTC,,,12253,No,No,Yes,,,Chaetognatha,No,2023-03-07 15:24:42 UTC,83864039-da7d-4b22-8b86-59e637d10111
105440,5011,SAGITTA,,2023-01-30 19:35:50 UTC,,,12254,No,No,Yes,,,Parasagitta elegans,No,2023-03-07 15:24:43 UTC,dd6e2487-6c4d-4fc7-b67f-f26bb82b9921
105410,5012,ARROW WORMS,flèche,2023-01-30 19:35:52 UTC,,,12255,No,No,Yes,,,Sagitta,No,2023-03-07 15:24:43 UTC,66400dc0-5d6d-49a8-8673-b5ff6344a6d7
1302,5100,SEA SPIDER,Araignées de mer non-spécifiée (Pycnogonida),2020-08-13 14:04:48 UTC,,,5100,No,No,No,,,Pycnogonida sp.,No,2023-05-23 20:02:56 UTC,86f706c9-34d4-46fd-8a76-6c84a69ca4bc
1567,5101,Pycnogonidae unidentified,Pycnogonidae non-spécifié,2020-08-13 14:04:48 UTC,,,5101,No,No,No,,,Pycnogonidae (o.),No,2023-03-07 15:16:54 UTC,5845a5a4-9a99-452b-9107-825f0688d4bd
239867,5102,ANEMONE SEA SPIDER; LITTORALE,Araignée de mer (P. litorale),2020-08-13 14:04:48 UTC,,,5102,No,No,No,,,Pycnogonum litorale,No,2023-05-23 20:02:57 UTC,9222ea49-fe27-4601-b03e-c4602a10495e
134586,5105,Colossendeis,,2023-01-30 19:35:54 UTC,,,12256,No,No,Yes,,,Colossendeis,No,2023-03-07 15:24:43 UTC,d9a64aa3-6e9a-4aea-9c98-aa52f3fc6b3e
110,5200,LIMPET,,2022-12-21 01:39:27 UTC,,,11078,No,No,No,,,Archaeogastropoda,No,2023-03-07 15:12:08 UTC,24f5874e-60b0-41d0-acab-4c5e18715753
160233,5201,CUP AND SAUCER LIMPET,Crucibule strié,2020-08-13 14:04:48 UTC,,,5201,No,No,No,,,Crucibulum striatum,No,2023-03-07 15:16:55 UTC,75dd9cd4-15e3-40ec-96db-20a974f9e62d
138963,5202,CALYPTRAEIDAE,Crépidule pontée (pantouffle),2020-08-13 14:04:48 UTC,,,5202,No,No,No,moniqueniles,67,Crepidula fornicata,No,2023-03-22 16:21:37 UTC,cbe78b77-39db-4b48-8604-932063459598
793,5300,flatworms / platyhelminths / tapeworms,,2023-01-30 19:35:55 UTC,,,12257,No,No,Yes,,,Platyhelminthes,No,2023-03-07 15:24:43 UTC,b4ac0e61-bb22-4fea-ba92-84139ae51fcb
1806,6000,SPINY SKINNED ANIMALS,Echinodermata non-spécifié,2020-08-13 14:04:48 UTC,,,6000,No,No,No,,,Echinodermata (p.),No,2023-03-07 15:16:55 UTC,0f9c206e-0e19-4c40-b90b-6333e97d99b2
107377,6006,PORTUNID CRABS,,2022-12-21 01:40:18 UTC,,,11101,No,No,No,,,Bathynectes maravigna,No,2023-03-07 15:19:21 UTC,116d3316-284b-4303-9cdd-3af4010877aa
123080,6100,"Sea Stars, Starfish unidentified (Asteroidea)",Étoiles de mer non-spécifié (Asteroidea),2020-08-13 14:04:48 UTC,,,6100,No,No,No,,,Asteroidea (c.),No,2023-05-23 20:03:34 UTC,b50fd324-dc3a-43c9-8e1a-42fce69ed38c
124020,6101,CEREMASTER,Étoile de mer (C. granularis),2020-08-13 14:04:48 UTC,,,6101,No,No,No,,,Ceramaster granularis,No,2023-05-23 20:03:38 UTC,d40f326d-b0da-49ae-ac39-e622039e5c92
125166,6102,PULVILIS,NA,2022-07-03 01:55:22 UTC,pablo,10,11010,No,No,No,pablo,10,Porania (Porania) pulvillus,No,2023-03-07 15:18:57 UTC,573c78b4-fa8d-11ec-a081-a08cfde36583
123121,6105,Sea Stars (Asteriidae),Étoiles de mer (Asteriidae),2022-01-25 01:46:31 UTC,pablo,10,10686,No,No,No,pablo,10,Asteriidae,No,2023-03-07 15:17:51 UTC,72247e7f-9075-11ec-8fd9-a08cfde36583
178806,6106,Sclerasterias tanneri,,2022-12-21 01:44:43 UTC,,,11226,No,No,No,,,Sclerasterias tanneri,No,2023-03-07 15:19:56 UTC,a0efa2d4-8c23-4dd4-bba5-ae46aeaf732a
123808,6107,Sea star (S. albula),Étoile de mer (S. albula),2022-01-25 01:46:31 UTC,pablo,10,10742,No,No,No,pablo,10,Stephanasterias albula,No,2023-05-23 20:03:43 UTC,7224c849-9075-11ec-8fd9-a08cfde36583
158489,6109,Forbes sea star,NA,2022-07-03 01:55:22 UTC,pablo,10,11012,No,No,No,pablo,10,Asterias forbesi,No,2023-03-07 15:18:57 UTC,58fb8a63-fa8d-11ec-a081-a08cfde36583
123219,6110,Sea Stars unidentified (Asterias sp.),Étoiles de mer non-spécifié (Asterias sp.),2020-08-13 14:04:48 UTC,,,6110,No,No,No,,,Asterias sp.,No,2023-04-05 12:26:17 UTC,9effe420-9e50-4ae5-9911-e4f5e605c389
123776,6111,Common starfish,Étoile de mer commune,2020-08-13 14:04:48 UTC,,,6111,No,No,No,,,Asterias rubens,No,2023-05-23 20:03:35 UTC,721edd7b-fea1-42e7-bfbc-71f3d51f13f5
125154,6113,"Polar Sea Star, Polar Six-Rayed Star",Étoile de mer polaire,2020-08-13 14:04:48 UTC,,,6113,No,No,No,,,Leptasterias (Hexasterias) polaris,No,2023-05-23 20:03:42 UTC,db4258dc-fe31-4408-a025-03e612cb516b
123222,6114,Sea Stars unidentified (Leptasterias sp.),Étoiles de mer non-spécifié (Leptasterias sp.),2020-08-13 14:04:48 UTC,,,6114,No,No,No,,,Leptasterias sp.,No,2023-05-23 20:03:42 UTC,80573683-c9c4-45e1-a217-ba91c89aa5cf
123915,6115,MUD STAR,Étoile de mer (C. crispatus),2020-08-13 14:04:48 UTC,,,6115,No,No,No,,,Ctenodiscus crispatus,No,2023-05-23 20:03:35 UTC,09d8152f-17d3-4565-8684-4691d258f4f3
123304,6116,Pseudarchaster unidenitified,NA,2022-07-03 01:55:22 UTC,pablo,10,11013,No,No,No,pablo,10,Pseudarchaster sp.,No,2023-03-07 15:18:57 UTC,5a564347-fa8d-11ec-a081-a08cfde36583
124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),2020-08-13 14:04:48 UTC,,,6117,No,No,No,,,Hippasteria phrygiana,No,2023-05-23 20:03:38 UTC,5ce7e263-b11b-4cc1-9301-11c58a374086
123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),2020-08-13 14:04:48 UTC,,,6118,No,No,No,,,Henricia sp.,No,2023-05-23 20:03:41 UTC,f974059b-1e00-4bd9-91ca-30cca314741b
123974,6119,BLOOD STAR,"Petite étoile rouge sang, étoile de mer sanguine",2020-08-13 14:04:48 UTC,,,6119,No,No,No,,,Henricia sanguinolenta,No,2023-04-05 12:26:17 UTC,e4837465-e28d-440b-9000-9c9bd51b1693
124160,6121,PURPLE SUNSTAR,Soleil de mer pourpre,2020-08-13 14:04:48 UTC,,,6121,No,No,No,,,Solaster endeca,No,2023-05-23 20:03:39 UTC,d63a8334-11cc-4883-af7c-192899509d06
123338,6122,solaster,NA,2022-07-03 01:55:22 UTC,pablo,10,11014,No,No,No,pablo,10,solaster,No,2023-05-23 20:03:39 UTC,5c451b06-fa8d-11ec-a081-a08cfde36583
124154,6123,SPINY SUNSTAR,Soleil de mer épineux,2020-08-13 14:04:48 UTC,,,6123,No,No,No,,,Crossaster papposus,No,2023-05-23 20:03:40 UTC,b3df1443-8ff8-437d-93c3-6c692110ba84
124147,6125,Sea Star (P. militaris),Étoile de mer (P. militaris),2020-08-13 14:04:48 UTC,,,6125,No,No,No,,,Pteraster militaris,No,2023-05-23 20:03:36 UTC,83ab2ac2-47b6-4f3d-9ca5-a139f418161f
124151,6126,Sea Star (P. pulvillus),Étoile de mer (P. pulvillus),2022-01-25 01:46:31 UTC,pablo,10,10715,No,No,No,pablo,10,Pteraster pulvillus,No,2023-05-23 20:03:37 UTC,7224ab42-9075-11ec-8fd9-a08cfde36583
123302,6127,APHIA IS FOR GENUS; WAS TOSSIA,,2023-01-30 19:35:59 UTC,,,12258,No,No,Yes,,,Pentagonaster,No,2023-03-07 15:24:44 UTC,bd045e0e-3b22-4578-9ccd-b0d0cd14cead
124045,6128,Mediaster Bairdi,NA,2022-07-03 01:55:22 UTC,pablo,10,11015,No,No,No,pablo,10,Mediaster Bairdi,No,2023-03-07 15:18:58 UTC,5d2a6d9f-fa8d-11ec-a081-a08cfde36583
125170,6129,Poraniomorpha (Poraniomorpha) hispida,Poraniomorpha (Poraniomorpha) hispida,2020-08-13 14:04:48 UTC,,,6129,No,No,No,,,Poraniomorpha (Poraniomorpha) hispida,No,2023-03-07 15:17:00 UTC,bf7884ac-487e-4821-a2bc-2aaf813c9ffc
125168,6130,PORANIOMORPHA,NA,2022-07-03 01:55:22 UTC,pablo,10,11016,No,No,No,pablo,10,Culcitopsis Borealis,No,2023-03-07 15:18:58 UTC,5e089d26-fa8d-11ec-a081-a08cfde36583
124128,6131,Pincushion sea star,Étoile de mer (D. multipes),2020-08-13 14:04:48 UTC,,,6131,No,No,No,,,Diplopteraster multipes,No,2023-05-23 20:03:35 UTC,44094e4b-a601-459d-a585-138a9e917048
125158,6132,MUELLER'S STARFISH,Leptasterias (Leptasterias) muelleri,2020-08-13 14:04:48 UTC,,,6132,No,No,No,,,Leptasterias (Leptasterias) muelleri,No,2023-03-07 15:17:01 UTC,319999c0-1104-46ae-bbd8-179c6478e3eb
123244,6133,Pontaster unidentified,NA,2022-07-03 01:55:22 UTC,pablo,10,11017,No,No,No,pablo,10,Pontaster sp.,No,2023-03-07 15:18:59 UTC,5ecc8f38-fa8d-11ec-a081-a08cfde36583
158496,6134,SLENDER ARMED SEA STAR,Leptasterias tenera,2020-08-13 14:04:48 UTC,,,6134,No,No,No,,,Leptasterias tenera,No,2023-03-07 15:17:01 UTC,6073aebf-7b8b-433f-84cd-f986ac63d1ab
178650,6135,ASTROTECTEN,Astropecten duplicatus,2020-08-13 14:04:48 UTC,,,6135,No,No,No,,,Astropecten duplicatus,No,2023-03-07 15:17:01 UTC,57eb1158-e941-4574-9862-8b26fcaa5273
158490,6136,Astropecten americanus,,2022-12-21 01:44:03 UTC,,,11206,No,No,No,,,Astropecten americanus,No,2023-03-07 15:19:51 UTC,9eb8b50e-6a91-482c-a032-7f00d3c155ab
123639,6139,Plutonaster agassizi,,2022-12-21 01:40:33 UTC,,,11107,No,No,No,,,Plutonaster agassizi,No,2023-03-07 15:19:23 UTC,5c1e68d3-1b10-4235-adb1-b2ff1a1daed8
123127,6140,Astropectinidae,,2023-01-30 19:36:02 UTC,,,12259,No,No,Yes,,,Astropectinidae,No,2023-03-07 15:24:44 UTC,6a017c7e-dff9-46b1-b8ac-785b4d5e0ea8
124167,6149,Solaster syrtensis,,2022-12-21 01:40:37 UTC,,,11108,No,No,No,,,Solaster syrtensis,No,2023-03-07 15:19:23 UTC,5c5577cf-9b15-430a-b819-24011b6e9370
123084,6200,BRITTLE STAR,Ophiures non-spécifié (Ophiuroidea),2020-08-13 14:04:48 UTC,,,6200,No,No,No,,,Ophiuroidea (c.),No,2023-05-23 20:03:44 UTC,c98d6152-aa15-4339-ac1e-0594a5ef7eca
124973,6201,Ophiacantha abyssicola,NA,2022-07-03 01:55:22 UTC,pablo,10,11019,No,No,No,pablo,10,Ophiacantha abyssicola,No,2023-03-07 15:18:59 UTC,6055e548-fa8d-11ec-a081-a08cfde36583
124978,6202,Brittle Star (O. bidentata),Ophiure épineuse,2022-01-25 01:46:31 UTC,pablo,10,10654,No,No,No,pablo,10,Ophiacantha bidentata,No,2023-05-23 20:03:47 UTC,72244c41-9075-11ec-8fd9-a08cfde36583
125125,6211,DAISY,Ophiure pâquerette,2020-08-13 14:04:48 UTC,,,6211,No,No,No,,,Ophiopholis aculeata,No,2023-05-23 20:03:47 UTC,c0a542dd-570a-41e1-86fc-de2b78e1949e
123574,6212,Brittle Stars unidentified (Ophiura sp.),Ophiures non-spécifié (Ophiura sp.),2020-08-13 14:04:48 UTC,,,6212,No,No,No,,,Ophiura sp.,No,2023-05-24 15:35:12 UTC,924f4307-315c-40cc-b402-e6d5686216e4
124934,6213,SARSI,Ophiure de Sars,2020-08-13 14:04:48 UTC,,,6213,No,No,No,,,Ophiura sarsii,No,2023-05-23 20:03:46 UTC,1ad11577-fb0d-4911-8807-119aa7a4dc17
124933,6215,Brittle Star (O. robusta),Ophiure (O. robusta),2020-08-13 14:04:48 UTC,,,6215,No,No,No,,,Ophiura robusta,No,2023-05-23 20:03:45 UTC,f5f3c205-8ad5-4335-807d-d5dcceac866f
124943,6217,Brittle Star (S. nodosa),Ophiure (S. nodosa),2020-08-13 14:04:48 UTC,,,6217,No,No,No,,,Stegophiura nodosa,No,2023-05-23 20:03:46 UTC,e6b56876-c02b-43db-ac9e-9894b99df123
245559,6218,Ophiomusa lymani,,2022-12-21 01:44:47 UTC,,,11228,No,No,No,,,Ophiomusa lymani,No,2023-03-07 15:19:57 UTC,73d84bef-d6a5-4919-9578-fc61dd311ce1
242196,6300,"BASKET STARS; GORGONOCEPHALIDAE,ASTERONYCHIDAE",Euryalida non-spécifié,2020-08-13 14:04:48 UTC,,,6300,No,No,No,,,Euryalida (f.),No,2023-03-07 15:17:03 UTC,685e1a9e-ae4d-478c-b3da-72c703733e01
123203,6309,GORGONOCEPHALIDA,,2023-01-30 19:36:05 UTC,,,12260,No,No,Yes,,,Gorgonocephalidae,No,2023-03-07 15:24:44 UTC,43a8f6f0-34bf-4f4a-99b8-5d49f4c4e179
123586,6310,Basket Stars unidentified (Gorgonocephalus sp.),Gorgonocéphales non-spécifié (Gorgonocephalus sp.),2020-08-13 14:04:48 UTC,,,6310,No,No,No,,,Gorgonocephalus sp.,No,2023-05-23 20:03:45 UTC,955fcf81-dd91-4d44-ad59-60194ff1b8df
123082,6397,"SAND DOLLARS,URCHINS",Oursin non-spécifié,2020-08-13 14:04:48 UTC,,,6397,No,No,No,,,Echinoidea (c.),No,2023-03-07 15:17:04 UTC,70d2c4de-1497-435e-8822-babc38b3967c
123390,6400,SEA URCHINS,Oursins non-spécifié (Strongylocentrotus sp.),2020-08-13 14:04:48 UTC,,,6400,No,No,No,,,Strongylocentrotus sp.,No,2023-05-23 20:03:33 UTC,ab2014b6-63c5-4340-9fe7-8b2c53db9cd9
124321,6411,SEA URCHIN  GREEN,Oursin vert,2020-08-13 14:04:48 UTC,,,6411,No,No,No,,,Strongylocentrotus droebachiensis,No,2023-03-07 15:17:05 UTC,e024b31e-6a77-442b-8eee-c3d8535a66e8
124324,6412,ECHINOIDES,oursin pâle,2023-01-30 19:36:07 UTC,,,12261,No,No,Yes,,,Strongylocentrotus pallidus,No,2023-03-07 15:24:45 UTC,bbcef710-ee13-463c-9028-4f775706dda6
124404,6413,HEART URCHIN,Oursin coeur de vase,2020-08-13 14:04:48 UTC,,,6413,No,No,No,,,Brisaster fragilis,No,2023-05-23 20:03:34 UTC,ef0d2198-7200-4cb4-9c88-0a59d8aedcde
123371,6420,ARABACIA,,2023-01-30 19:36:09 UTC,,,12262,No,No,Yes,,,Arbacia,No,2023-03-07 15:24:45 UTC,ac1fc720-6d40-4ceb-94c5-ba09b558f28f
158058,6421,PURPLE-SPINED SEA URCHIN,NA,2022-07-03 01:55:22 UTC,pablo,10,11020,No,No,No,pablo,10,Arbacia punctulata,No,2023-03-07 15:18:59 UTC,611269c3-fa8d-11ec-a081-a08cfde36583
124339,6425,Peters's sea urchin,oursin de Peters,2023-01-30 19:36:11 UTC,,,12263,No,No,Yes,,,Hygrosoma petersii,No,2023-03-07 15:24:45 UTC,792cf002-74ac-4357-8b0b-2bdcdd7b492d
124343,6430,flattened sea urchin,oursin galette,2023-01-30 19:36:13 UTC,,,12264,No,No,Yes,,,Phormosoma placenta,No,2023-03-07 15:24:45 UTC,b492cf26-6aaf-41f1-a493-58c57226afa8
123100,6500,SAND DOLLARS,Clypeasteroida non-spécifié,2020-08-13 14:04:48 UTC,,,6500,No,No,No,,,Clypeasteroida (o.),No,2023-03-07 15:17:05 UTC,bc8ef9c5-44a0-4b14-b044-c17991fcdb37
158062,6511,Common sand dollar,Dollar de sable,2020-08-13 14:04:48 UTC,,,6511,No,No,No,,,Echinarachnius parma,No,2023-05-23 20:03:33 UTC,e08e5782-b39b-4cfa-bf5b-93bad00c103d
123083,6600,Sea Cucumbers unidentified (Holothuroidea),Holothuries non-spécifié (Holothuroidea),2020-08-13 14:04:48 UTC,,,6600,No,No,No,,,Holothuroidea (c.),No,2023-05-23 20:03:30 UTC,83d3cfa4-75e1-494f-8f23-4105f8f71f06
124655,6601,PHYLLOPHORIDAE,Holothurie (P. calcigera),2020-08-13 14:04:48 UTC,,,6601,No,No,No,,,Pentamera calcigera,No,2023-05-23 20:03:32 UTC,76fffb72-a8a4-4de9-95d1-bf182d4382be
123187,6610,Cucumariidae,,2023-01-30 19:36:15 UTC,,,12265,No,No,Yes,,,Cucumariidae,No,2023-03-07 15:24:46 UTC,fbeb7204-bd2b-4c5f-9aa4-ff3e693d2af1
124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,2020-08-13 14:04:48 UTC,,,6611,No,No,No,,,Cucumaria frondosa,No,2023-05-23 20:03:31 UTC,39826bd2-ed68-414b-b431-17a8166ac754
123111,6700,"PSOLUSES,THYONES,ETC.",,2023-01-30 19:36:17 UTC,,,12266,No,No,Yes,,,Dendrochirotida,No,2023-03-07 15:12:28 UTC,a7073bad-72ef-4e9a-8c59-4571c4a03ebc
123188,6705,Phyllophoridae,,2023-01-30 19:36:18 UTC,,,12267,No,No,Yes,,,Phyllophoridae,No,2023-03-07 15:24:46 UTC,50e1bb29-70b9-4288-933c-e6031aa029c4
146121,6710,Psolus unidentified (Psolus sp.),Psolus non-spécifié (Psolus sp.),2020-08-13 14:04:48 UTC,,,6710,No,No,No,,,Psolus sp.,No,2023-05-24 15:35:52 UTC,e7c26767-771a-46d6-8526-b7194d081f33
422530,6711,rough sea cucumber,holothurie rugueuse,2023-01-30 19:36:20 UTC,,,12268,No,No,Yes,,,Havelockia scabra,No,2023-03-07 15:24:46 UTC,7ea52c1b-8bc9-4b08-8ec1-77a32387dcc4
158488,6712,INCL THYONE UNISEMITA; THYONE,holothurie cannelée,2022-12-21 01:44:01 UTC,,,11205,No,No,No,,,Stereoderma unisemita,No,2023-03-07 15:19:51 UTC,083daf05-0910-4447-baec-8559537a799c
124703,6713,SCARLETT PSOLUS,Psolus écarlate,2020-08-13 14:04:48 UTC,,,6713,No,No,No,,,Psolus fabricii,No,2023-05-23 20:03:31 UTC,00635c8b-73f1-456b-9e75-b67be1e2a28e
146116,6714,Thyone,,2023-01-30 19:36:22 UTC,,,12269,No,No,Yes,,,Thyone,No,2023-03-07 15:24:47 UTC,9eb1a25b-f2f5-418c-bc57-9c19e1ffc2a1
124710,6715,Brown psolus,Psolus brun,2020-08-13 14:04:48 UTC,,,6715,No,No,No,,,Psolus phantapus,No,2023-05-23 20:03:30 UTC,3167c604-abfc-49bc-971f-3160d59bea9b
124694,6716,DUASMODACTYLA COMMUNE,holothurie de Drummond,2023-01-30 19:36:23 UTC,,,12270,No,No,Yes,,,Thyonidium drummondii,No,2023-03-07 15:24:47 UTC,a28c732c-7341-4ebd-8c92-12301ec6e3dd
152559,6717,sand-dwelling fusiform sea cucumber,holothurie des sables,2023-01-30 19:36:25 UTC,,,12271,No,No,Yes,,,Caudina arenata,No,2023-03-07 15:24:47 UTC,1def3d81-cfa8-4cbc-9905-a16aa3b11757
123540,6718,Molpadia unidentified,Molpadia non-spécifié,2020-08-13 14:04:48 UTC,,,6718,No,No,No,,,Molpadia sp.,No,2023-03-07 15:17:08 UTC,514dd278-b58d-4d5a-a474-63f259a34c5a
124434,6719,Silky cucumber / silky footless sea cucumber,holothurie vermiforme,2022-12-21 01:40:38 UTC,,,11109,No,No,No,,,Chiridota laevis,No,2023-03-07 15:19:23 UTC,4d158305-916a-4903-9289-e0a83203f1c8
124801,6720,Molpadia musculus,Molpadia musculus,2020-08-13 14:04:48 UTC,,,6720,No,No,No,,,Molpadia musculus,No,2023-03-07 15:17:08 UTC,5d0320c2-8acd-4c9b-a480-025caf7b0c09
124392,6801,heart-urchin / Sea potato / sea-potato,oursin de sable / oursin-coeur,2023-01-30 19:36:27 UTC,,,12272,No,No,Yes,,,Echinocardium cordatum,No,2023-03-07 15:24:47 UTC,ea25ffea-cf24-4510-86a3-cf121584b9a4
123081,6900,SEA LILIES,Lis de mer non-spécifié,2020-08-13 14:04:48 UTC,,,6900,No,No,No,,,Crinoidea (c.),No,2023-05-23 20:03:29 UTC,51c376f4-b62d-4cc7-87b1-2bd0eaa30e4e
137119,7020,WHALE-SPERM,cachalot / cachalot à dents en faucille / cachalot à dents pointues,2023-01-30 19:36:29 UTC,,,12273,No,No,Yes,,,Physeter macrocephalus,No,2023-03-07 15:24:48 UTC,b094183b-6bef-48fb-9042-fde6f77530d1
137091,7021,WHALE-FIN,baleine américaine,2023-01-30 19:36:31 UTC,,,12274,No,No,Yes,,,Balaenoptera physalus,No,2023-03-07 15:24:48 UTC,7c968d88-0763-4f1b-8fa1-47004a293a3c
137087,7022,WHALE-MINKE,baleine d'été / balenoptere a bec aigu / petit rorqual,2023-01-30 19:36:32 UTC,,,12275,No,No,Yes,,,Balaenoptera acutorostrata,No,2023-03-07 15:24:48 UTC,6f3a26e3-49e4-4d67-bc14-4e4ea1f73ba0
159023,7023,WHALE-RIGHT,baleine de Biscaye / baleine des Basques / baleine d'Islande / baleine franche de Biscaye / baleine franche noire,2023-01-30 19:36:34 UTC,,,12276,No,No,Yes,,,Eubalaena glacialis,No,2023-03-07 15:24:49 UTC,edf55f98-653f-40f2-b0ae-d59417016fcc
137092,7024,WHALE-HUMPBACK,baleine à bosse / baleine à taquet / baleine tampon / jubarte,2023-01-30 19:36:36 UTC,,,12277,No,No,Yes,,,Megaptera novaeangliae,No,2023-03-07 15:24:49 UTC,13d372ed-5461-498c-8beb-785585b5a9da
137117,7025,PORPOISE-HARBOUR,marsouin / marsouin commun,2023-01-30 19:36:38 UTC,,,12278,No,No,Yes,,,Phocoena phocoena,No,2023-03-07 15:24:49 UTC,9c76db3f-e77f-4486-ab87-38d4f520ea49
137090,7026,WHALE-BLUE,baleine bleue / baleine d'Ostend / baleine jubarte / rorqual bleu / rorqual de Sibbald,2023-01-30 19:36:39 UTC,,,12279,No,No,Yes,,,Balaenoptera musculus,No,2023-03-07 15:24:49 UTC,14afb768-2494-4db2-8661-3b734bdaaa79
137088,7027,WHALE-SEI,baleine noire / rorqual de Rudolph,2023-01-30 19:36:41 UTC,,,12280,No,No,Yes,,,Balaenoptera borealis,No,2023-03-07 15:24:50 UTC,e8245033-0db1-42aa-9cc9-bb5a4066dd31
137102,7028,WHALE-KILLER,dorque / epaulard / epée de mer,2023-01-30 19:36:43 UTC,,,12281,No,No,Yes,,,Orcinus orca,No,2023-03-07 15:24:50 UTC,1b13dcdc-b311-48a7-8204-279c25f6490a
137115,7029,WHALE-BELUGA,baleine blanche / bélouga / dauphin blanc / delphinaptère blanc / marsouin blanc / moine de mer,2023-01-30 19:36:45 UTC,,,12282,No,No,Yes,,,Delphinapterus leucas,No,2023-03-07 15:24:50 UTC,0b4e2259-a5e5-42e0-99ca-f15ca3a696dc
148724,7030,BALEEN WHALE,,2023-01-30 19:36:46 UTC,,,12283,No,No,Yes,,,Mysticeti,No,2023-03-07 15:24:50 UTC,ef2eb4a8-3167-4d0e-abbe-37fb4dfc1fef
137086,7032,BOWHEAD WHALE,baleine / baleine de grande baie / baleine du Groenland / baleine franche / baleine franche boréale,2023-01-30 19:36:48 UTC,,,12284,No,No,Yes,,,Balaena mysticetus,No,2023-03-07 15:24:51 UTC,a3455e6b-fe2d-4b1a-bcb9-cb7417e122b0
137112,7033,GREY WHALE,baleine à six bosses / baleine grise,2023-01-30 19:36:50 UTC,,,12285,No,No,Yes,,,Eschrichtius robustus,No,2023-03-07 15:24:51 UTC,980c7ff0-f390-448c-baa3-087587dca781
1571909,7034,PACIFIC WHITE-SIDED DOLPHIN; LAGENORHYNCHUS,,2023-01-30 19:36:52 UTC,,,12286,No,No,Yes,,,Sagmatias obliquidens,No,2023-03-07 15:24:51 UTC,34415198-c907-4c1f-920b-26c55ace9568
254987,7035,DALLS PORPOISE,marsouin de Dall,2023-01-30 19:36:53 UTC,,,12287,No,No,Yes,,,Phocoenoides dalli,No,2023-03-07 15:24:51 UTC,ef414826-e17c-4397-ae24-b8fd9943e4e0
2688,7036,CETACEAN,,2023-01-30 19:36:55 UTC,,,12288,No,No,Yes,,,Cetacea,No,2023-03-07 15:24:52 UTC,891b8086-94bc-46b2-a164-4ea4cff14408
137104,7037,FALSE KILLER WHALE,faux-orque / pseudorque,2023-01-30 19:36:56 UTC,,,12289,No,No,Yes,,,Pseudorca crassidens,No,2023-03-07 15:24:52 UTC,c1df1ec0-3c86-491d-97c8-fc50848414a3
137109,7038,LONG SNOUTED SPINNER DOLPHIN,dauphin longirostre,2023-01-30 19:36:58 UTC,,,12290,No,No,Yes,,,Stenella longirostris,No,2023-03-07 15:24:52 UTC,6ecc2b43-e95d-48ce-b1f4-9760a9d9d556
799,7100,"INCL PARASITES,ROUND WORMS	PARASITES,ROUND WORMS",Nematoda non-spécifié,2020-08-13 14:04:48 UTC,,,7100,No,No,No,,,Nematoda (p.),No,2023-05-23 20:01:53 UTC,b1b00095-dee9-4d33-ab74-1403a412bea9
122889,7101,COD WORM,,2023-01-30 19:37:00 UTC,,,12291,No,No,Yes,,,Anisakis simplex,No,2023-03-07 15:24:53 UTC,ac6b22bf-9733-472f-a022-d30a1bdadfea
22924,7110,Porrocaecum,,2023-01-30 19:37:02 UTC,,,12292,No,No,Yes,,,Porrocaecum,No,2023-03-07 15:24:53 UTC,544ba2be-78a4-420f-8ec5-566615abcad8
123078,7111,PORROCAECUM,,2023-01-30 19:37:03 UTC,,,12293,No,No,Yes,,,Pseudoterranova decipiens,No,2023-03-07 15:24:53 UTC,3e6e27b0-7675-4417-a129-59f382d551bc
22849,7113,Contracaecum,,2023-01-30 19:37:05 UTC,,,12294,No,No,Yes,,,Contracaecum,No,2023-03-07 15:24:54 UTC,7c93a707-f758-42ce-9e1d-17be01d80844
22832,7116,Anisakis,,2023-01-30 19:37:06 UTC,,,12295,No,No,Yes,,,Anisakis,No,2023-03-07 15:24:54 UTC,0b37d582-fe4a-4db3-aeff-a66de275f50c
