basket_wt_kg,catch_id,creation_date,id,last_modified_date,mission_number,sampled,set_number,size_class,size_class_display,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid
5.12,896,2023-06-29 23:59:16 UTC,948,2023-06-29 23:59:16 UTC,TEL-2023-010,Yes,6,1,1,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1
1.61,897,2023-06-29 23:59:22 UTC,949,2023-06-29 23:59:22 UTC,TEL-2023-010,Yes,6,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
0.041,904,2023-06-30 00:02:07 UTC,956,2023-06-30 00:02:07 UTC,TEL-2023-010,Yes,6,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
0.236,899,2023-06-29 23:59:53 UTC,951,2023-06-29 23:59:53 UTC,TEL-2023-010,Yes,6,1,1,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
0.99,891,2023-06-29 23:58:17 UTC,942,2023-06-29 23:58:17 UTC,TEL-2023-010,Yes,6,1,1,158670,61,SHAD AMERICAN,Alose savoureuse,Alosa sapidissima,70a39611-09c3-4905-bcc1-c06548fbf372
1.16,898,2023-06-29 23:59:34 UTC,950,2023-06-29 23:59:34 UTC,TEL-2023-010,Yes,6,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
8.51,890,2023-06-29 23:58:06 UTC,941,2023-06-29 23:58:06 UTC,TEL-2023-010,Yes,6,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
1.37,893,2023-06-29 23:58:51 UTC,945,2023-06-29 23:58:51 UTC,TEL-2023-010,Yes,6,1,1,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587
0.0852,900,2023-06-30 00:00:15 UTC,952,2023-06-30 00:00:15 UTC,TEL-2023-010,No,6,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.006,901,2023-06-30 00:00:42 UTC,953,2023-06-30 00:00:42 UTC,TEL-2023-010,No,6,1,1,158355,2417,Sevenspine bay shrimp,Crevette grise,Crangon septemspinosa,c184ad6b-92d0-45a8-a80c-17a44235221c
0.188,903,2023-06-30 00:01:46 UTC,955,2023-06-30 00:01:46 UTC,TEL-2023-010,Yes,6,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.001,902,2023-06-30 00:01:07 UTC,954,2023-06-30 00:01:07 UTC,TEL-2023-010,No,6,1,1,110690,2611,NORTHERN KRILL,Krill norvégien,Meganyctiphanes norvegica,38e44e47-d727-46ce-9d86-19d72b2c8e56
0.0095,905,2023-06-30 00:02:35 UTC,957,2023-06-30 00:02:35 UTC,TEL-2023-010,No,6,1,1,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf
0.008,906,2023-06-30 00:03:13 UTC,958,2023-06-30 00:03:13 UTC,TEL-2023-010,No,6,1,1,128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583
0.48,911,2023-06-30 03:57:31 UTC,964,2023-06-30 04:22:00 UTC,TEL-2023-010,Yes,7,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
2.12,914,2023-06-30 03:58:23 UTC,966,2023-06-30 03:58:23 UTC,TEL-2023-010,Yes,7,1,1,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a
8.93,912,2023-06-30 03:57:48 UTC,965,2023-06-30 03:57:48 UTC,TEL-2023-010,Yes,7,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
12.47,910,2023-06-30 03:56:50 UTC,963,2023-06-30 03:56:50 UTC,TEL-2023-010,Yes,7,1,1,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1
0.311,922,2023-06-30 04:06:36 UTC,976,2023-06-30 04:06:36 UTC,TEL-2023-010,Yes,7,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
0.88,915,2023-06-30 03:58:59 UTC,968,2023-06-30 03:58:59 UTC,TEL-2023-010,Yes,7,1,1,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
0.528,923,2023-06-30 04:08:39 UTC,977,2023-06-30 04:08:39 UTC,TEL-2023-010,Yes,7,1,1,158670,61,SHAD AMERICAN,Alose savoureuse,Alosa sapidissima,70a39611-09c3-4905-bcc1-c06548fbf372
13.07,907,2023-06-30 03:55:36 UTC,960,2023-06-30 03:59:42 UTC,TEL-2023-010,Yes,7,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
0.184,917,2023-06-30 04:02:34 UTC,971,2023-06-30 04:02:34 UTC,TEL-2023-010,Yes,7,1,1,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8
5.09,909,2023-06-30 03:56:25 UTC,962,2023-06-30 03:56:25 UTC,TEL-2023-010,Yes,7,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.128,909,2023-06-30 04:01:32 UTC,970,2023-06-30 04:01:32 UTC,TEL-2023-010,Yes,7,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.002,918,2023-06-30 04:03:06 UTC,972,2023-06-30 04:03:06 UTC,TEL-2023-010,Yes,7,1,1,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b
0.22,916,2023-06-30 04:00:52 UTC,969,2023-06-30 04:00:52 UTC,TEL-2023-010,Yes,7,1,1,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587
0.076,924,2023-06-30 04:10:06 UTC,978,2023-06-30 04:10:06 UTC,TEL-2023-010,No,7,1,1,107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7
0.068,913,2023-06-30 03:58:33 UTC,967,2023-06-30 03:58:33 UTC,TEL-2023-010,No,7,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.245,925,2023-06-30 04:51:53 UTC,979,2023-06-30 04:51:53 UTC,TEL-2023-010,Yes,7,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
1.25,908,2023-06-30 03:55:56 UTC,961,2023-06-30 03:55:56 UTC,TEL-2023-010,Yes,7,1,1,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2
0.01,921,2023-06-30 04:06:18 UTC,975,2023-06-30 04:06:18 UTC,TEL-2023-010,No,7,1,1,138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583
0.013,920,2023-06-30 04:05:02 UTC,974,2023-06-30 04:05:02 UTC,TEL-2023-010,No,7,1,1,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf
0.001,926,2023-06-30 05:07:12 UTC,980,2023-06-30 05:07:12 UTC,TEL-2023-010,No,7,1,1,123540,6718,Molpadia unidentified,Molpadia non-spécifié,Molpadia sp.,514dd278-b58d-4d5a-a474-63f259a34c5a
0.004,919,2023-06-30 04:04:03 UTC,973,2023-06-30 04:04:03 UTC,TEL-2023-010,No,7,1,1,128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583
0.001,927,2023-06-30 05:10:58 UTC,981,2023-06-30 05:10:58 UTC,TEL-2023-010,No,7,1,1,,9991,FIRST UNIDENTIFIED PER SET; UNIDENTIFIED,,,1ba6f374-ec91-410b-bceb-296f503edc78
1.5,928,2023-06-30 08:34:23 UTC,988,2023-06-30 08:34:23 UTC,TEL-2023-010,Yes,8,1,1,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c
8.82,933,2023-06-30 08:34:33 UTC,989,2023-06-30 08:34:33 UTC,TEL-2023-010,Yes,8,1,1,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a
16.05,929,2023-06-30 08:32:34 UTC,982,2023-06-30 08:32:34 UTC,TEL-2023-010,Yes,8,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
11.93,929,2023-06-30 08:32:46 UTC,983,2023-06-30 08:32:46 UTC,TEL-2023-010,Yes,8,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
25.99,929,2023-06-30 08:33:28 UTC,984,2023-06-30 10:16:27 UTC,TEL-2023-010,Yes,8,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
4.5,931,2023-06-30 08:34:02 UTC,986,2023-06-30 08:34:02 UTC,TEL-2023-010,Yes,8,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
2.76,930,2023-06-30 08:33:47 UTC,985,2023-06-30 08:33:47 UTC,TEL-2023-010,Yes,8,1,1,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb
0.167,940,2023-06-30 08:41:56 UTC,998,2023-06-30 08:41:56 UTC,TEL-2023-010,Yes,8,1,1,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7
0.037,939,2023-06-30 08:41:31 UTC,997,2023-06-30 08:41:31 UTC,TEL-2023-010,Yes,8,1,1,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820
0.8,934,2023-06-30 08:34:44 UTC,990,2023-06-30 08:34:44 UTC,TEL-2023-010,Yes,8,1,1,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
0.554,934,2023-06-30 08:45:07 UTC,1003,2023-06-30 08:45:07 UTC,TEL-2023-010,Yes,8,1,1,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
19.82,935,2023-06-30 08:35:02 UTC,991,2023-06-30 08:35:02 UTC,TEL-2023-010,Yes,8,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
23.36,935,2023-06-30 08:35:22 UTC,992,2023-06-30 08:35:22 UTC,TEL-2023-010,Yes,8,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
23.06,935,2023-06-30 08:35:27 UTC,993,2023-06-30 08:35:27 UTC,TEL-2023-010,Yes,8,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
0.172,945,2023-06-30 08:46:02 UTC,1004,2023-06-30 08:46:02 UTC,TEL-2023-010,Yes,8,1,1,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8
1.32,936,2023-06-30 08:35:47 UTC,994,2023-06-30 08:35:47 UTC,TEL-2023-010,Yes,8,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.255,943,2023-06-30 08:44:20 UTC,1001,2023-06-30 08:44:20 UTC,TEL-2023-010,Yes,8,1,1,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587
0.471,937,2023-06-30 08:38:34 UTC,995,2023-06-30 08:38:34 UTC,TEL-2023-010,No,8,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.329,938,2023-06-30 08:39:44 UTC,996,2023-06-30 08:40:19 UTC,TEL-2023-010,Yes,8,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
3.88,932,2023-06-30 08:34:11 UTC,987,2023-06-30 08:34:11 UTC,TEL-2023-010,Yes,8,1,1,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2
0.64,932,2023-06-30 10:45:00 UTC,1006,2023-06-30 10:45:00 UTC,TEL-2023-010,Yes,8,1,1,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2
0.047,944,2023-06-30 08:44:41 UTC,1002,2023-06-30 08:49:57 UTC,TEL-2023-010,Yes,8,1,1,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7
0.024,946,2023-06-30 08:48:05 UTC,1005,2023-06-30 08:48:05 UTC,TEL-2023-010,No,8,1,1,100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf
0.003,942,2023-06-30 08:43:42 UTC,1000,2023-06-30 08:43:42 UTC,TEL-2023-010,No,8,1,1,1609360,8318,SEA PEN; PENNATULACEA,,Pennatuloidea,61a54fa2-aa5d-41bb-bbe8-c080e2572a3c
7.48,948,2023-06-30 12:04:20 UTC,1018,2023-06-30 12:04:20 UTC,TEL-2023-010,Yes,9,1,1,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898
24.14,947,2023-06-30 12:02:31 UTC,1007,2023-06-30 12:02:32 UTC,TEL-2023-010,Yes,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
25.1,947,2023-06-30 12:02:50 UTC,1009,2023-06-30 12:02:50 UTC,TEL-2023-010,Yes,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
23.08,947,2023-06-30 12:03:26 UTC,1012,2023-06-30 12:03:26 UTC,TEL-2023-010,Yes,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
23.28,947,2023-06-30 12:02:43 UTC,1008,2023-06-30 12:02:43 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
27.18,947,2023-06-30 12:03:08 UTC,1010,2023-06-30 12:03:08 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
22.92,947,2023-06-30 12:03:17 UTC,1011,2023-06-30 12:03:17 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
23.12,947,2023-06-30 12:03:34 UTC,1013,2023-06-30 12:03:34 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
26.3,947,2023-06-30 12:03:41 UTC,1014,2023-06-30 13:04:11 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
22.76,947,2023-06-30 12:03:50 UTC,1015,2023-06-30 12:03:50 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
24.36,947,2023-06-30 12:03:57 UTC,1016,2023-06-30 12:03:57 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
21.92,947,2023-06-30 12:04:06 UTC,1017,2023-06-30 12:04:06 UTC,TEL-2023-010,No,9,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
0.463,976,2023-06-30 12:30:18 UTC,1046,2023-06-30 12:30:18 UTC,TEL-2023-010,Yes,9,1,1,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323
0.134,973,2023-06-30 12:24:57 UTC,1042,2023-06-30 12:24:57 UTC,TEL-2023-010,Yes,9,1,1,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
0.119,972,2023-06-30 12:24:41 UTC,1041,2023-06-30 12:24:41 UTC,TEL-2023-010,Yes,9,1,1,158667,165,BLUEBACK HERRING,Alose d'été,Alosa aestivalis,312c83bf-7862-4493-b82c-c47ce623266f
0.0025,960,2023-06-30 12:14:11 UTC,1029,2023-06-30 12:14:11 UTC,TEL-2023-010,Yes,9,1,1,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b
0.1,971,2023-06-30 12:24:02 UTC,1040,2023-06-30 12:24:02 UTC,TEL-2023-010,Yes,9,1,1,159828,701,BUTTERFISH,Stromatée à fossette,Peprilus triacanthus,af1c13d6-f851-488f-bf35-e047d1a85587
0.022,963,2023-06-30 12:16:04 UTC,1032,2023-06-30 12:16:04 UTC,TEL-2023-010,No,9,1,1,103815,1812,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,7224ae84-9075-11ec-8fd9-a08cfde36583
0.028,959,2023-06-30 12:13:40 UTC,1028,2023-06-30 12:13:40 UTC,TEL-2023-010,No,9,1,1,103483,1821,SEA SQUIRTS,Ascidie non-spécifié (Ascidia sp.),Ascidia sp.,dfffab0a-2802-4e0e-aca8-d8829f1b0a58
0.0035,968,2023-06-30 12:21:21 UTC,1037,2023-06-30 12:21:21 UTC,TEL-2023-010,No,9,1,1,104040,1932,Lamp shell unidentified,Térébratule non-spécifié,Terebratulina sp.,94d9e147-4628-4a77-be6d-c01e45fcf2d0
0.148,967,2023-06-30 12:20:45 UTC,1036,2023-06-30 12:20:45 UTC,TEL-2023-010,No,9,1,1,106207,2062,Turban Barnacle,Balane turbané,Chirona hameri,7224580f-9075-11ec-8fd9-a08cfde36583
0.265,953,2023-06-30 12:09:53 UTC,1023,2023-06-30 12:09:53 UTC,TEL-2023-010,Yes,9,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.0025,961,2023-06-30 12:14:41 UTC,1030,2023-06-30 12:14:41 UTC,TEL-2023-010,Yes,9,1,1,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4
0.0005,969,2023-06-30 12:22:58 UTC,1038,2023-06-30 12:22:58 UTC,TEL-2023-010,No,9,1,1,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583
0.6105,966,2023-06-30 12:18:45 UTC,1035,2023-06-30 12:18:45 UTC,TEL-2023-010,Yes,9,1,1,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08
0.044,965,2023-06-30 12:18:15 UTC,1034,2023-06-30 12:18:15 UTC,TEL-2023-010,Yes,9,1,1,140692,4322,ICELAND SCALLOP,Pétoncle d'Islande,Chlamys islandica,e4ce5a9e-52b8-4795-861f-2c6c59359315
0.002,962,2023-06-30 12:15:08 UTC,1031,2023-06-30 12:15:08 UTC,TEL-2023-010,No,9,1,1,138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583
0.149,950,2023-06-30 12:07:15 UTC,1020,2023-06-30 12:07:15 UTC,TEL-2023-010,No,9,1,1,124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086
0.005,954,2023-06-30 12:10:13 UTC,1024,2023-06-30 12:10:13 UTC,TEL-2023-010,No,9,1,1,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b
0.004,955,2023-06-30 12:10:34 UTC,1025,2023-06-30 12:10:34 UTC,TEL-2023-010,No,9,1,1,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84
0.001,956,2023-06-30 12:11:05 UTC,1026,2023-06-30 12:11:05 UTC,TEL-2023-010,No,9,1,1,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e
0.547,974,2023-06-30 12:26:28 UTC,1043,2023-06-30 12:26:28 UTC,TEL-2023-010,No,9,1,1,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8
0.974,949,2023-06-30 12:06:29 UTC,1019,2023-06-30 12:06:29 UTC,TEL-2023-010,No,9,1,1,124612,6611,SEA CUCUMBER  COMMON,Concombre du nord,Cucumaria frondosa,39826bd2-ed68-414b-b431-17a8166ac754
0.023,970,2023-06-30 12:23:41 UTC,1039,2023-06-30 12:23:41 UTC,TEL-2023-010,No,9,1,1,100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf
0.014,964,2023-06-30 12:16:33 UTC,1033,2023-06-30 12:16:33 UTC,TEL-2023-010,No,9,1,1,1337,8400,Hydrozoans unidentified (Hydrozoa),Hydrozoaires non-spécifié (Hydrozoa),Hydrozoa (c.),7f08e665-7e0d-4c15-9510-46b1cdf388eb
0.078,958,2023-06-30 12:12:50 UTC,1027,2023-06-30 12:12:50 UTC,TEL-2023-010,No,9,1,1,135301,8511,PINK JELLYFISH,Crinière de lion,Cyanea capillata,a500eb19-5444-4cd3-8b28-42fed4ac6364
0.038,952,2023-06-30 12:09:19 UTC,1022,2023-06-30 12:09:33 UTC,TEL-2023-010,No,9,1,1,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade
0.31,951,2023-06-30 12:09:01 UTC,1021,2023-06-30 12:09:01 UTC,TEL-2023-010,No,9,1,1,131673,8605,POLYMASTIA,,Polymastiidae,5698d15c-00c5-4a96-afd8-9256e76a252f
21.02,977,2023-06-30 15:55:11 UTC,1047,2023-06-30 15:55:11 UTC,TEL-2023-010,Yes,10,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
1.57,979,2023-06-30 15:55:34 UTC,1049,2023-06-30 15:55:34 UTC,TEL-2023-010,Yes,10,1,1,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b
1.29,981,2023-06-30 15:56:11 UTC,1051,2023-06-30 15:56:11 UTC,TEL-2023-010,Yes,10,1,1,158885,43,WINTER FLOUNDER,Plie rouge,Pseudopleuronectes americanus,b0575f0d-61af-4a70-b7e2-2985f815e323
1.06,980,2023-06-30 15:56:00 UTC,1050,2023-06-30 15:56:00 UTC,TEL-2023-010,Yes,10,1,1,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa
1.88,978,2023-06-30 15:55:25 UTC,1048,2023-06-30 15:55:25 UTC,TEL-2023-010,Yes,10,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.102,983,2023-06-30 15:57:15 UTC,1053,2023-06-30 15:57:15 UTC,TEL-2023-010,Yes,10,1,1,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b
0.01,987,2023-06-30 15:58:42 UTC,1057,2023-06-30 15:58:42 UTC,TEL-2023-010,No,10,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.064,993,2023-06-30 16:02:00 UTC,1063,2023-06-30 16:02:00 UTC,TEL-2023-010,No,10,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.0325,991,2023-06-30 16:01:11 UTC,1061,2023-06-30 16:01:11 UTC,TEL-2023-010,No,10,1,1,140102,4312,BANK CLAM,Couteau de banks (pitot),Cyrtodaria siliqua,cc0d0342-5156-4500-b5e6-052a052f060a
0.143,984,2023-06-30 15:57:28 UTC,1054,2023-06-30 15:57:28 UTC,TEL-2023-010,Yes,10,1,1,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7
0.288,989,2023-06-30 15:59:35 UTC,1059,2023-06-30 15:59:35 UTC,TEL-2023-010,No,10,1,1,124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086
