ASV	Sample-1	Sample-10	Sample-100	Sample-11	Sample-12	Sample-13	Sample-14	Sample-15	Sample-16	Sample-17	Sample-18	Sample-19	Sample-2	Sample-20	Sample-21	Sample-22	Sample-23	Sample-24	Sample-25	Sample-26	Sample-27	Sample-28	Sample-29	Sample-3	Sample-30	Sample-31	Sample-32	Sample-33	Sample-34	Sample-35	Sample-36	Sample-37	Sample-38	Sample-39	Sample-4	Sample-40	Sample-41	Sample-42	Sample-43	Sample-44	Sample-45	Sample-46	Sample-47	Sample-48	Sample-49	Sample-5	Sample-50	Sample-51	Sample-52	Sample-53	Sample-54	Sample-55	Sample-56	Sample-57	Sample-58	Sample-59	Sample-6	Sample-60	Sample-61	Sample-62	Sample-63	Sample-64	Sample-65	Sample-66	Sample-67	Sample-68	Sample-69	Sample-7	Sample-70	Sample-71	Sample-72	Sample-73	Sample-74	Sample-75	Sample-76	Sample-77	Sample-78	Sample-79	Sample-8	Sample-80	Sample-81	Sample-82	Sample-83	Sample-84	Sample-85	Sample-86	Sample-87	Sample-88	Sample-89	Sample-9	Sample-90	Sample-91	Sample-92	Sample-93	Sample-94	Sample-95	Sample-96	Sample-97	Sample-98	Sample-99
854b4fb47f66fa9d1eca115fdd9221ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82338	0	0	0	0	312235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad162736b24b6be1b7bb8fc97de709de	10143	4030	0	6025	5755	0	761	3665	909	5237	122	4423	2328	530	4779	142	3011	818	3511	8071	4384	16825	7045	22958	8120	6443	0	6246	4773	13717	5637	16969	5081	1135	3424	6587	4227	4936	1365	5512	229	2886	968	5060	447	13306	6686	8964	6564	11271	5923	16611	5509	11091	4524	22295	1739	7252	12907	4690	6131	3492	3278	6940	5689	6454	540	6304	5134	406	3783	1198	1995	0	11110	5034	32581	11390	3079	39665	5737	8914	15151	4847	9117	4289	8973	1825	3878	6082	2339	7151	2625	6795	836	6337	920	4089	1983	5719
b23b73d33376e49a17f835d1cf7ab5f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60f00e49ca61b9bb37c9126ca9fd0099	47024	0	0	126480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20175	0	78	0	0	25587	0	0	159556	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	450	0	1871	0	1242	0	10481	0	1541	0	346	0	0	312	0	183	0	0	0	0	0	0	3301	0	0	0	0	0	0	0	0	136	0	0	15851	0	2433	0	86159	0	0	0	0	0	36266	61090	0	0	0	0	0	0	0	0	0
84c9c6223445c524ece42b2c63da3732	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275897	0	0	0	0	0	0	0	50	0
d0be0eb4cedd1e883291e270c4d418d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f50e5bce0a8a0032d9b4e76fe45444be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537562	0
3da840ccf32527a21edc499407ecbeb7	0	13	0	179	0	0	1094	0	913	0	1531	0	33	7153	589	12707	337	10346	504	0	59	0	23	0	0	98	0	0	19	0	0	0	0	10	7	146	252	370	253	165	167	1215	852	754	246	0	482	0	0	0	0	0	0	0	16	0	0	67	0	0	83	0	98	0	92	0	3928	0	63111	2447	37503	7221	44757	0	0	7	0	0	0	0	0	0	10994	0	8524	0	9334	395	12313	0	183	24001	443	18382	10840	53773	20895	53950	17081	51182
b01d5de949438c8ea938d8f14ce0e208	0	133	0	0	0	0	0	97	0	132	24	173	0	0	65	0	0	0	0	0	80	0	99	838	0	0	0	25	0	141	0	82	0	0	69	162	0	229	0	129	0	245	0	449	0	184	949	0	29683	39	27603	73	53777	94	22312	65	0	38868	0	48861	86	2584	86	3775	0	1958	0	20	0	0	0	0	0	0	0	37740	0	51914	0	0	55800	321	26265	123	24554	41	15244	322	11563	0	0	7656	132	11027	31	1163	0	1020	0	1485
32390631329f249c57c63331b38449b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468372	0
ef6f347238ff22e384734c504bce77b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ca2a1f84fe049b4f79eefb07957c9ce	1078	0	0	116	0	0	0	0	0	0	151	0	0	11145	0	0	0	0	0	26862	0	0	0	0	0	0	0	116	0	0	0	701	0	27	0	0	0	0	11484	0	0	0	18225	0	0	17065	0	5672	0	24	0	202525	0	0	0	302	0	0	0	0	0	0	38078	0	0	0	0	730	0	0	0	191	0	0	0	0	0	0	0	1410	0	408	0	19	0	0	0	0	0	77850	41674	0	0	0	0	0	0	0	0	0
c01625a9472f5b671e2754d1e096a101	2454	1884	0	10387	2136	0	5942	1027	7316	2052	4406	1575	874	5937	2706	8884	1229	8162	2125	1363	1083	1986	908	4596	1137	1343	0	2423	1890	5630	1106	9282	1174	2649	922	2137	7813	1720	4236	1350	1071	3444	4510	3349	2175	1717	5529	4525	1898	2820	1591	5148	2764	15460	1419	14384	682	1861	6182	2620	8525	1264	2909	1319	6307	1290	4743	2893	22988	3732	18320	8384	15958	0	10140	1365	10677	1883	1116	1538	1102	5340	9227	3240	6020	2200	8295	3129	1747	2815	3665	7876	2395	7213	4367	12792	7634	9876	7773	11525
d43d4704a912d1d7c06a4495a2daa404	466	0	0	5769	0	0	13726	0	5796	356	17364	82	0	15027	304	4312	91	7205	248	404	0	1182	0	3685	95	0	0	2948	7191	16983	0	16147	0	16799	0	66	18163	61	15971	86	21240	611	15743	974	14496	1879	636	2705	0	2345	0	3160	0	5485	69	3174	0	103	5755	102	25021	0	16914	0	21650	0	9404	6254	672	4845	1312	7806	431	0	1577	141	1211	0	71	731	126	20925	513	6037	554	7026	966	14234	419	6677	5874	635	12763	395	3798	3082	7325	2439	7631	1401
e1d7e11dad151e5bfc3d58cbf283120c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e327c5804eeb8d748a6d73bb3237bd8d	2469	0	0	219	0	0	23452	0	0	0	4279	0	0	79746	0	0	0	39707	0	0	0	0	0	0	0	0	0	2846	0	577	0	0	0	20232	0	0	2996	0	56881	0	0	0	1540	0	0	228	0	34665	0	469	0	1901	0	0	0	0	0	0	130	0	15380	0	45972	0	5519	0	0	3126	43	0	0	19053	49	0	0	0	2832	0	0	426	0	4475	0	2666	0	0	0	1495	0	24538	8676	0	14473	0	0	0	0	0	0	0
f83ed30a9b79cba6c4e479b77865d414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2b5214bdc6c915b54bc4f5fd3de57eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22163	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11529	0	828	0	3390	0	203	0	22446	0	0	0	0	0	0	0	0	60577	0	0	0	0	65	0	0	0	0	0	0	0	0	6022	0	0	51473	0	208682	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
a878f867518e4a0682b81fec08d74a54	5930	0	0	13092	0	0	3704	0	2767	10	1017	0	0	1063	0	981	11	1068	30	5686	0	15186	0	13831	4731	0	0	8767	513	15404	0	12247	0	2712	0	0	4651	0	3905	0	985	0	1992	33	1944	6371	120	9842	0	12551	0	12052	0	11549	0	16428	0	0	22977	0	10884	0	4275	0	15032	0	1667	10619	35	1221	65	2395	78	0	23427	0	17346	0	0	9379	0	26452	0	7228	0	8178	0	6219	0	8663	8800	32	4124	93	169	0	320	0	603	18
bd75800e30cbfe16197b51c311ce5c3f	8087	0	0	14630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14402	0	124508	0	0	15642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27460	0	33974	0	260	0	71425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6195	0	0	0	0	0	0	0	0	52699	0	0	5131	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
77bfc49e040ef90ed488c7070a701b20	0	2904	0	0	4332	0	758	2920	622	6093	562	6435	7542	2521	10298	3240	5153	4474	6625	0	4887	0	6951	0	0	5219	0	0	6233	0	5770	0	4568	633	6163	7390	365	9409	505	9453	502	8971	893	17673	1090	0	10962	0	2874	0	2768	0	6602	0	2764	16	2460	5527	91	3031	87	3746	171	6815	289	5885	960	27	14510	726	9580	2009	9685	0	0	6804	0	8667	3092	0	7494	65	6570	213	8022	21	5966	62	6116	0	109	8785	0	10331	874	14585	866	15355	1321	13033
bae292beda6a6575c925e36e71dbe141	1174	0	0	12325	0	0	10986	0	7781	0	1392	0	0	2590	0	1987	29	4254	137	3953	0	2163	0	3596	0	0	0	9825	746	24549	0	12589	0	8011	0	0	9351	0	7057	0	1698	0	1846	0	4095	2674	0	1937	0	10990	0	8906	0	13784	0	8861	0	0	12520	0	17363	0	13905	0	20483	0	2474	15716	142	1591	98	3095	194	0	8443	0	1910	0	0	3333	0	29767	0	16556	0	5593	57	9780	0	8296	9972	0	5927	0	44	78	483	0	307	0
a56307a6dcbc29bce367fa9498a6c044	0	2558	0	0	3607	0	0	0	0	0	0	0	3440	0	134	0	0	0	0	0	1985	0	0	0	0	133903	0	0	4039	0	2432	0	144482	0	1085	20047	0	5115	0	252	0	0	0	10119	0	0	11500	0	0	0	0	0	0	0	0	0	6586	0	0	0	0	120	0	265	0	12163	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127
3a326be781e2ac014d219c2e76c3ce2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125be0efa3619922b038170bfc497ecf	0	0	0	0	0	0	0	0	0	358355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e09098e170311497d4bbf0d49232caea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	354423	0	0	0	0	0	0	0	0	0
a89a0ae4e5efdbd514289f91cb4473b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e656ac5fe92317b251a1c306972e3f64	246	6027	0	160	4576	0	0	1937	0	2970	36	2839	9984	112	1263	31	750	30	2076	1728	9006	2542	14719	604	1948	11614	0	359	12542	97	20966	308	19049	0	10526	15635	0	13082	63	8034	0	5345	44	6243	38	76	6864	695	6190	1759	6477	699	8335	132	6481	63	8660	11740	449	9360	80	7752	0	10010	82	8922	0	84	928	48	1076	0	1149	0	639	5217	402	7014	4449	75	5147	22	5384	159	2629	224	2257	0	2479	34	0	4689	204	4843	45	1546	219	1585	177	2628
7a37cf31d211a8971a79be77b90ce593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5ddddf3f5ccb830322da726dcb95d24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2eb8f0937ca8698da19b971dcf5c741a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5cc84dbc300e2e03a8ed971a6e93aa2	1314	214	0	4009	468	0	4094	150	2129	144	4432	441	642	2263	561	2585	195	3364	305	7555	0	2421	210	12415	4988	294	0	4371	880	8856	215	8684	0	2783	429	236	7075	882	5341	373	5028	731	4390	552	7226	4172	373	5639	231	5228	97	6500	1034	9495	243	7121	149	214	11680	567	9859	138	3374	244	4909	1430	3817	8221	2245	2410	1557	3945	1796	0	11359	591	4389	648	202	5919	287	13074	621	10485	662	6085	626	7152	0	7598	8083	1041	15661	685	3109	1938	6757	1374	3148	637
fe35762d7ae288d0eb767021f69a13e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2771	0	143841	0	164726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45dcd20afc3145de5f5a9bae314a944e	2482	457	0	4504	397	0	6464	224	5946	390	2751	464	389	3514	969	6567	453	6415	741	2363	265	5627	266	18023	4477	349	0	2919	983	8142	226	7156	110	2046	405	646	6694	816	3612	1547	1467	1068	2959	1354	1757	3561	1197	3559	833	4876	1319	3779	1534	4734	667	9005	251	919	10795	804	5720	218	2403	686	4500	300	4041	4695	9272	3515	5509	8583	4091	0	4099	384	5815	596	327	2036	447	3313	3635	7467	1799	1881	3643	2453	890	4947	3697	2369	2081	3552	3559	6468	4616	3539	6257	6908
bc69bdefc2ef21bfbd84fbb191c7f9b3	514	311	0	1985	196	0	595	630	8302	915	980	1119	216	493	3325	134	994	118	3171	2714	111	2456	373	2780	310	323	0	1754	2333	17365	266	8252	19	3892	248	159	5672	983	6867	387	707	464	1413	1067	538	403	1313	1026	269	1365	208	5029	510	6830	395	10525	382	841	5748	3476	23787	196	11725	122	22189	308	597	6210	109	291	490	447	155	0	927	762	34800	444	171	7519	560	28434	75	3935	157	2853	37	10145	666	3983	4059	676	9431	578	176	693	394	434	737	58
c983be60a3d3385f241b9d05d80d49df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc7576e444c8a430f6fbb913f985eb52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155169	0	0	0	0	0	0
96a9a7f78b0dfdbc191778fc159e5deb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67676981d620a27505b0d89efd43898d	4443	0	0	5244	0	0	962	0	917	0	3785	0	0	1781	0	1966	267	1973	62	21279	0	15511	0	14703	17747	0	0	13974	148	3962	0	6953	0	459	0	0	500	0	531	0	1346	0	1278	0	1227	13248	0	18290	0	5752	0	11754	0	6472	0	10567	0	0	14569	0	1290	0	1596	33	876	0	857	8936	2417	887	1955	2119	1228	0	13510	0	16688	0	0	6485	0	4881	0	1353	25	2048	66	3637	195	6046	2683	141	2840	271	946	2265	1596	811	3987	866
022c41bf33a8d634508ae59f4f32d7d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287014	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0be07f25065bd4db5b0de6812a277b7c	0	0	0	0	0	0	0	0	0	0	123946	0	0	0	0	0	0	57936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ba93fb619a0472b1c1e7b16de6b4822	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	272284	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0
0b7a50424af39be803470cf173bc03e0	924	3178	0	3273	2483	0	1296	1981	1303	3969	301	2618	3022	1498	3460	1919	1483	2372	2273	1072	5171	4221	4752	4974	1256	2885	0	1420	4184	3682	4462	3433	4146	1671	3925	4662	2326	4552	1178	7766	596	2817	1834	3917	674	1704	3735	5596	3188	2597	2968	2796	4221	3391	2077	4042	2501	3952	3237	3607	7778	2809	1468	3543	4202	2790	751	2359	2145	574	1557	1442	1726	0	2302	2149	6806	7062	2723	2742	2227	4633	4218	1881	2931	1794	2756	2512	1054	2183	2181	3894	1138	2982	758	2312	725	1888	1208	4264
9d4ed652d422ef3cbf040dd2dccfc628	0	0	0	0	9705	0	73	0	0	0	40076	0	0	35093	0	11065	0	13727	0	0	0	0	263	0	0	188	0	0	589	0	0	0	0	0	2801	0	0	0	0	1507	3865	0	61	3926	0	0	0	0	0	0	124	0	0	0	646	0	0	0	0	2657	91	1499	0	0	298	0	0	0	1517	0	30592	2066	9988	0	0	1177	0	0	0	0	0	41	0	0	0	0	34486	0	0	0	0	20483	0	301	10677	6826	0	10254	13511	0
2cb2465645cb6f900bb7a066e2836ded	9700	0	0	9833	0	0	339	0	797	0	752	0	0	0	0	174	0	60	19	4709	0	5779	0	14324	4617	0	0	8444	38	12454	0	6679	0	822	0	0	1657	0	2018	0	399	0	781	0	987	29451	0	8610	0	8733	0	13243	0	8462	0	7782	0	0	10804	0	2287	0	1994	0	1212	0	410	14301	0	301	21	453	0	0	9305	0	4485	0	0	7329	0	16948	0	5137	0	2300	0	1419	0	11682	2519	0	2212	0	0	0	0	0	98	0
a236922de32d5d3c508b30bb65b15585	0	7702	0	0	0	0	0	0	0	0	0	15798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26293	0	0	0	0	0	0	0	0	0	0	0	0	49032	0	0	0	0	0	0	0	0	0	39054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113019	0	0	0	0	0	0	0
11bd24de0ed64b6680b9300589bb336d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b65693c44c0f1e173c6dc384b7dbf1c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8cbd56ce4581ee7d626a9870b43c628b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060	0	0	0	0	0	0	0	0	0	0	206181	0	0	0	0	0	0	22869
190a509b83b0663fd059baebcaa072dc	0	0	0	0	0	0	233856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf40665451859fab91858e5fed0f7167	3355	0	0	56	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	3372	0	19045	0	0	12656	104	0	809	188	6172	112	31701	0	0	0	425	89625	0	192	0	0	0	192	0	0	92	0	6230	0	22616	422	5206	0	458	0	799	0	0	287	0	337	0	0	41	4716	0	0	1416	0	0	0	0	0	0	0	64	590	0	0	9647	0	0	177	8162	0	0	0	0	0	1410	0	0	0	0	0	0	0	0	0	0
659db21cd08fb0b05b9e51884f0eabb1	3503	0	0	2376	0	0	3328	0	2011	0	1321	0	0	2719	200	1771	0	10467	0	3220	0	3595	0	9409	5782	0	0	3540	317	5973	0	9352	0	1689	0	0	4135	0	2044	98	830	113	1404	250	744	3029	102	5964	0	3478	0	4424	0	7241	0	3878	0	0	7249	0	7964	0	3066	0	4620	0	1800	3079	4518	1182	2398	3117	2736	0	7995	0	7836	0	0	3175	0	7214	634	3082	772	4858	450	2579	1668	4148	3318	2020	1904	1937	1608	2763	1978	3948	6200	5215
5895428feeca30f1d5114e3b8fca859b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
997164f5d09b29d53b39a8f4775514d9	943	958	0	2410	1082	0	2212	431	1467	854	1426	897	973	979	322	1448	333	1902	548	3341	113	5220	342	3863	2337	1420	0	10341	1800	5226	1177	5301	365	2378	922	654	2451	1076	2819	538	1405	1014	2294	922	1622	1717	642	6991	830	11790	902	5917	1071	3707	691	4645	834	965	7116	1894	4337	592	3591	1023	4800	753	1277	4090	1913	1208	1492	2397	1587	0	4237	237	6470	599	558	2512	943	8959	1849	3933	853	2853	1541	2376	682	3152	4133	1138	3242	924	1759	1358	1986	1349	2799	1291
43e0c809070506054d8c7561d9d88d0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
