Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
d7eae590dc6b2287c4b220b5519bc218	k__Metazoa; p__Chordata	0.9999999999999839
3745cc4c9c36b3c953e5cce3b2d722b8	k__Metazoa; p__Chordata	1.000000000000003
309e1a78751830b7fdde5164ee649bb0	k__Metazoa; p__Chordata	0.999999999999989
0475080d7a6292d08880272e9bf87491	k__Metazoa; p__Chordata	0.9999999999999891
7fccbf16b648f846233dc2abd845e4fe	k__Metazoa; p__Chordata	1.0000000000000064
d4b4cdd3e48392987ef1477fa2aff71e	k__Metazoa; p__Chordata	0.9999999999999971
e83377174a128b579135f24c5bf8a76e	k__Metazoa; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus	0.8840816929329454
8e05663bf65bbef0ce6b1ecfea3b2314	k__Metazoa; p__Chordata	0.9999999999999983
a46abc7323ef82699ac867a8c883ceb6	k__Metazoa; p__Chordata	0.9999999999999978
beaaec22479b6df8fd3bfd31639b1506	k__Metazoa; p__Chordata	0.999999999999996
43e76611db5140f9fe73578d95c4f86d	k__Metazoa; p__Chordata	1.000000000000009
6db7724d944be5157bd8eff5da6aa3ec	k__Metazoa; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Pleuronectidae	0.9999990580599367
0e9c7fc66f9a32913d9f4f408101d6d5	k__Metazoa; p__Chordata	1.0000000000000009
428702db781fcd4e8e0f93bfac6742a6	k__Metazoa; p__Chordata	0.9999999999999875
6b90ff0c23264f142d3e5009c9eb3d50	k__Metazoa; p__Chordata	1.0000000000000073
94792e17336ab30d1eafab435f342330	k__Metazoa; p__Chordata	1.0000000000000129
64d10366a724eafb7d9cfb51afb46a18	k__Metazoa; p__Chordata	0.9999999999999982
cd0c3ab4c7e8a61a1a23705823d66acf	k__Metazoa; p__Chordata	1.0000000000000104
6bd924020347a9163fb72c52d83bb85b	k__Metazoa; p__Chordata	1.0000000000000044
60e7b0348dbdbcab7923fd81cc84c5ae	k__Metazoa; p__Chordata	1.000000000000013
af5364986f92bd316518fdc6e3278056	k__Metazoa; p__Chordata; c__Chondrichthyes; o__Lamniformes; f__Alopiidae; g__Alopias	0.7156590014614043
1ef18fa892cbed165880009806664ef1	k__Metazoa; p__Chordata	0.9999999999999993
24c7ac6917a6249917dcd3ac6f9a6eeb	k__Metazoa; p__Chordata	1.0
38ca16a9f1635ed5f5c2e4f9def26bb0	k__Metazoa; p__Chordata	1.0000000000000027
bd0806c167a3cac483b5a57505f73c2e	k__Metazoa; p__Chordata	1.0000000000000024
29f78ac177bdb3b4b4f764c3a7686f4c	k__Metazoa; p__Chordata	0.9999999999999852
2638f702e6feb478878f6ab1a80b7264	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997062633778819
200695fe52d384bf7622af7cbcdc8927	k__Metazoa; p__Chordata	0.9999999999999876
1021632a6edfd30434703414663859ce	k__Metazoa; p__Chordata	1.000000000000012
df5de9083c19449f42b568487d63f2d9	k__Metazoa; p__Chordata; c__Actinopteri; o__Uranoscopiformes; f__Ammodytidae; g__Ammodytes; s__personatus	0.8319680287951098
ace5e528e91714846b82b4815e7e6be2	k__Metazoa; p__Chordata; c__Chondrichthyes; o__Lamniformes; f__Alopiidae; g__Alopias	0.7530145035017347
1cfa68f6205ee6790b1bf79bc6bce5ba	k__Metazoa; p__Chordata	0.9999999999999816
