X6,X3,X962.ENEG.1,X962.ENEG.2,X963.ENEG.1,X963.ENEG.2,X964.ENEG.1,X964.ENEG.2,X965.ENEG.1,X965.ENEG.2,BBL25.521760,CAR25.518830,CAR25.518831,CAR25.518836,CAR25.518837,CAR25.518855,CAR25.518856,CAR25.518862,CAR25.518863,CAR25.518872,CAR25.518873,CAR25.518879,CAR25.518880,CAR25.518927,CAR25.518928,CAR25.519011,CAR25.519012,CAR25.519017,CAR25.519018,CAR25.519028,CAR25.519029,CAR25.519082,CAR25.519083,CAR25.519157,CAR25.519158,CAR25.519163,CAR25.519164,CAR25.519170,CAR25.519171,CAR25.519176,CAR25.519177,CAR25.519182,CAR25.519183,CAR25.519197,CAR25.519198,CAR25.519268,CAR25.519269,CAR25.519329,CAR25.519330,CAR25.519335,CAR25.519336,CAR25.519407,CAR25.519408,CAR25.519590,CAR25.519591,CAR25.519648,CAR25.519649,CAR25.FB101,CAR25.FB111,CAR25.FB114,CAR25.FB128,CAR25.FB131,CAR25.FB141,CAR25.FB144,CAR25.FB585,CAR25.FB614,CAR25.FB67,CAR25.FB72,CAR25.FB75,CAR25.FB82,CAR25.FB86,CAR25.FB98,GUL25.522118,GUL25.522119,GUL25.522134,GUL25.522135,GUL25.522163,GUL25.522164,GUL25.522169,GUL25.522185,GUL25.522186,GUL25.522192,GUL25.FB668,NEC25.521595,NEC25.521596,NEC25.521615,NEC25.521616,NEC25.521631,NEC25.521632,NEC25.521648,NEC25.521649,NEC25.521663,NEC25.521664,NEC25.521686,NEC25.521687,NEC25.521702,NEC25.521703,NEC25.FB641
Scoloplos acutus,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1581,1505,0,0,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,141,505,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,0,177,124,320,273,238,180,176,0,0,0
Bathycoccus prasinos,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,141,505,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,0,177,124,320,273,238,180,176,0,0,0
Bathycoccus prasinos,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,141,505,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,0,177,124,320,273,238,180,176,0,0,0
Bathycoccus prasinos,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,141,505,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,0,177,124,320,273,238,180,176,0,0,0
Bathycoccus prasinos,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,141,505,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,0,177,124,320,273,238,180,176,0,0,0
Paragorgia arborea,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,908,168,388,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Paragorgia arborea,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,908,168,388,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Paragorgia sp.,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,908,168,388,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Paragorgia coralloides,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,908,168,388,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Paragorgia coralloides,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,908,168,388,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Polychaeta sp. BOLD:ACQ8109,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychaeta sp. BOLD:ACQ8109,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychaeta sp. BOLD:ACQ8109,99.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychaeta sp. BOLD:ACQ8109,99.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychaeta sp. BOLD:ACQ8109,99.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.344,0,0,0,0,0,0,0,0,0,226,103,178,86,85,47,0,0,0,0,107,96,0,0,0,0,0,0,0,174,0,0,0,66,0,0,79,55,220,292,0,166,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,352,0,168,0,0,61,0,0,103,0,61,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,226,103,178,86,85,47,0,0,0,0,107,96,0,0,0,0,0,0,0,174,0,0,0,66,0,0,79,55,220,292,0,166,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,352,0,168,0,0,61,0,0,103,0,61,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,226,103,178,86,85,47,0,0,0,0,107,96,0,0,0,0,0,0,0,174,0,0,0,66,0,0,79,55,220,292,0,166,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,352,0,168,0,0,61,0,0,103,0,61,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,226,103,178,86,85,47,0,0,0,0,107,96,0,0,0,0,0,0,0,174,0,0,0,66,0,0,79,55,220,292,0,166,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,352,0,168,0,0,61,0,0,103,0,61,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,226,103,178,86,85,47,0,0,0,0,107,96,0,0,0,0,0,0,0,174,0,0,0,66,0,0,79,55,220,292,0,166,0,0,0,0,0,0,0,0,0,0,82,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,352,0,168,0,0,61,0,0,103,0,61,0,0,0
Halopsis ocellata,100,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,26,5,75,220,22,0,0,887,0,71,0,1039,0,0,0,24,0,0,5,0,83,13,18,19,0,21,0,0,0,5,0,0,0,232,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,110,33,0,0,0,0,0,0,0
Halopsis ocellata,100,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,26,5,75,220,22,0,0,887,0,71,0,1039,0,0,0,24,0,0,5,0,83,13,18,19,0,21,0,0,0,5,0,0,0,232,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,110,33,0,0,0,0,0,0,0
Halopsis ocellata,100,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,26,5,75,220,22,0,0,887,0,71,0,1039,0,0,0,24,0,0,5,0,83,13,18,19,0,21,0,0,0,5,0,0,0,232,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,110,33,0,0,0,0,0,0,0
Halopsis ocellata,100,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,26,5,75,220,22,0,0,887,0,71,0,1039,0,0,0,24,0,0,5,0,83,13,18,19,0,21,0,0,0,5,0,0,0,232,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,110,33,0,0,0,0,0,0,0
Halopsis ocellata,100,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,26,5,75,220,22,0,0,887,0,71,0,1039,0,0,0,24,0,0,5,0,83,13,18,19,0,21,0,0,0,5,0,0,0,232,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,110,33,0,0,0,0,0,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,102,0,0,33,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,339,673,365,912,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,35,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,102,0,0,33,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,339,673,365,912,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,35,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,102,0,0,33,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,339,673,365,912,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,35,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,102,0,0,33,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,339,673,365,912,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,35,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,33,0,0,0,0,11,0,0,102,0,0,33,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,339,673,365,912,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,35,0,0
Suberites sp.,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1499,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberites spermatozoon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1499,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberites spermatozoon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1499,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberites virgultosa,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1499,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberites sp.,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1499,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfingia sp.,99.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,209,1168,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annelida sp.,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,209,1168,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annelida sp.,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,209,1168,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spiophanes cf. kroyeri VVP-2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,502,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0
Spiophanes cf. kroyeri VVP-2020,99.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,502,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0
Spiophanes cf. kroyeri VVP-2020,99.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,502,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0
Spiophanes cf. kroyeri VVP-2020,99.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,502,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0
Annelida sp.,99.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,291,502,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,0,0,0,0,0,0,0,0,0,0
Phacellophora camtschatica,100,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,266,364,53,58,0,7,0,0,66,0,0,0,269,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,0,93,0,0,251,0,0,8,0,0,0,0,0,0,0,28,0,14,57,106,0
Phacellophora camtschatica,99.67,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,266,364,53,58,0,7,0,0,66,0,0,0,269,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,0,93,0,0,251,0,0,8,0,0,0,0,0,0,0,28,0,14,57,106,0
Catablema sp.,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,395,196,134,645,482,42,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catablema multicirratum,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,395,196,134,645,482,42,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catablema vesicarium nodulosum,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,395,196,134,645,482,42,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catablema vesicarium nodulosum,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,395,196,134,645,482,42,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catablema vesicarium,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,395,196,134,645,482,42,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonas pusilla CCMP1545,100,0,0,0,0,0,0,0,0,0,302,226,115,168,150,158,45,74,25,39,104,111,0,0,0,0,0,28,18,52,0,0,22,0,46,9,0,18,35,24,0,0,0,0,0,0,14,0,19,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,126,278,23,11,0,0,0,20,12,52,0,22,0,0,0
Micromonas pusilla,100,0,0,0,0,0,0,0,0,0,302,226,115,168,150,158,45,74,25,39,104,111,0,0,0,0,0,28,18,52,0,0,22,0,46,9,0,18,35,24,0,0,0,0,0,0,14,0,19,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,126,278,23,11,0,0,0,20,12,52,0,22,0,0,0
Merluccius bilinearis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,65,33,63,88,563,302,107,232,71,0,73,0,36,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,125,221,0,0,220,0,0,0,16,0,0,0,0
Merluccius bilinearis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,65,33,63,88,563,302,107,232,71,0,73,0,36,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,125,221,0,0,220,0,0,0,16,0,0,0,0
Merluccius bilinearis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,65,33,63,88,563,302,107,232,71,0,73,0,36,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,125,221,0,0,220,0,0,0,16,0,0,0,0
Merluccius bilinearis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,65,33,63,88,563,302,107,232,71,0,73,0,36,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,125,221,0,0,220,0,0,0,16,0,0,0,0
Merluccius bilinearis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,65,33,63,88,563,302,107,232,71,0,73,0,36,0,0,0,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,125,221,0,0,220,0,0,0,16,0,0,0,0
Bathycoccus prasinos,98.675,0,0,0,0,0,0,0,0,0,0,55,0,38,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,158,0,0,43,112,450,354,154,238,0,0,0,79,0,0,0,0,0,0,260,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.344,0,0,0,0,0,0,0,0,0,0,55,0,38,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,158,0,0,43,112,450,354,154,238,0,0,0,79,0,0,0,0,0,0,260,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.344,0,0,0,0,0,0,0,0,0,0,55,0,38,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,158,0,0,43,112,450,354,154,238,0,0,0,79,0,0,0,0,0,0,260,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.344,0,0,0,0,0,0,0,0,0,0,55,0,38,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,158,0,0,43,112,450,354,154,238,0,0,0,79,0,0,0,0,0,0,260,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.344,0,0,0,0,0,0,0,0,0,0,55,0,38,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,158,0,0,43,112,450,354,154,238,0,0,0,79,0,0,0,0,0,0,260,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
